fund_code,department_code,account_code,ordinance_amount,recommended_amount,fund_name,department_name,account_name,delta_amount,pct_change
0100,59,0348,9690.0,9690.0,Corporate Fund,Chicago Fire Department,Books and Related Material,0.0,0.0
0100,59,0350,3000.0,3000.0,Corporate Fund,Chicago Fire Department,Stationery and Office Supplies,0.0,0.0
0100,59,0360,532820.0,532820.0,Corporate Fund,Chicago Fire Department,Repair Parts and Material,0.0,0.0
0100,59,0931,12000000.0,12000000.0,Corporate Fund,Chicago Fire Department,"For the Payment of Tort and Non-Tort Judgments, Outside Counsel Expenses and Expert Costs, as Approved by the Corporation Counsel",0.0,0.0
0100,59,0937,8750000.0,8750000.0,Corporate Fund,Chicago Fire Department,For Cost and Administration of Hospital and Medical Expenses for Employees Injured on Duty Who Are Not Covered Under Workers' Compensation Act,0.0,0.0
0100,59,9438,10000.0,10000.0,Corporate Fund,Chicago Fire Department,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,59,9646,0.0,0.0,Corporate Fund,Chicago Fire Department,AMERICAN RESCUE PLAN REVENUE REPLACEMENT,0.0,0.0
0100,60,0005,13898529.0,13898529.0,Corporate Fund,Civilian Office of Police Accountability,Salaries and Wages - on Payroll,0.0,0.0
0100,60,0015,218945.0,218945.0,Corporate Fund,Civilian Office of Police Accountability,Schedule Salary Adjustments,0.0,0.0
0100,60,0020,23858.0,23858.0,Corporate Fund,Civilian Office of Police Accountability,Overtime,0.0,0.0
0100,60,0130,7500.0,7500.0,Corporate Fund,Civilian Office of Police Accountability,Postage,0.0,0.0
0100,60,0140,545700.0,545700.0,Corporate Fund,Civilian Office of Police Accountability,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,60,0143,10000.0,10000.0,Corporate Fund,Civilian Office of Police Accountability,Court Reporting,0.0,0.0
0100,60,0149,145000.0,145000.0,Corporate Fund,Civilian Office of Police Accountability,For Software Maintenance and Licensing,0.0,0.0
0100,60,0152,17500.0,17500.0,Corporate Fund,Civilian Office of Police Accountability,Advertising,0.0,0.0
0100,60,0155,35000.0,35000.0,Corporate Fund,Civilian Office of Police Accountability,Rental of Property,0.0,0.0
0100,60,0157,85000.0,85000.0,Corporate Fund,Civilian Office of Police Accountability,Rental of Equipment and Services,0.0,0.0
0100,60,0159,15000.0,15000.0,Corporate Fund,Civilian Office of Police Accountability,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,60,0162,500.0,500.0,Corporate Fund,Civilian Office of Police Accountability,Repair/Maintenance of Equipment,0.0,0.0
0100,60,0166,5500.0,5500.0,Corporate Fund,Civilian Office of Police Accountability,"Dues, Subscriptions and Memberships",0.0,0.0
0100,60,0169,35000.0,35000.0,Corporate Fund,Civilian Office of Police Accountability,Technical Meeting Costs,0.0,0.0
0100,60,0245,7000.0,7000.0,Corporate Fund,Civilian Office of Police Accountability,Reimbursement to Travelers,0.0,0.0
0100,60,0270,1995.0,1995.0,Corporate Fund,Civilian Office of Police Accountability,Local Transportation,0.0,0.0
0100,60,0319,5000.0,5000.0,Corporate Fund,Civilian Office of Police Accountability,Clothing,0.0,0.0
0100,60,0340,36000.0,36000.0,Corporate Fund,Civilian Office of Police Accountability,Material and Supplies,0.0,0.0
0100,60,0350,23000.0,23000.0,Corporate Fund,Civilian Office of Police Accountability,Stationery and Office Supplies,0.0,0.0
0100,60,9295,655000.0,655000.0,Corporate Fund,Civilian Office of Police Accountability,Consent Decree,0.0,0.0
0100,60,9438,10000.0,10000.0,Corporate Fund,Civilian Office of Police Accountability,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,62,0005,3157799.0,3157799.0,Corporate Fund,Community Commission for Public Safety and Accountability,Salaries and Wages - on Payroll,0.0,0.0
0100,62,0015,44230.0,44230.0,Corporate Fund,Community Commission for Public Safety and Accountability,Schedule Salary Adjustments,0.0,0.0
0100,62,0020,1800.0,1800.0,Corporate Fund,Community Commission for Public Safety and Accountability,Overtime,0.0,0.0
0100,62,0050,483000.0,483000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Stipends,0.0,0.0
0100,62,0139,0.0,0.0,Corporate Fund,Community Commission for Public Safety and Accountability,IT DEVELOPMENT,0.0,0.0
0100,62,0140,79300.0,79300.0,Corporate Fund,Community Commission for Public Safety and Accountability,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,62,0143,15000.0,15000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Court Reporting,0.0,0.0
0100,62,0149,13620.0,13620.0,Corporate Fund,Community Commission for Public Safety and Accountability,For Software Maintenance and Licensing,0.0,0.0
0100,62,0150,17000.0,17000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Publications and Reproduction - Outside Services.  To be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,62,0152,32000.0,32000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Advertising,0.0,0.0
0100,62,0153,22000.0,22000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Promotions,0.0,0.0
0100,62,0159,10500.0,10500.0,Corporate Fund,Community Commission for Public Safety and Accountability,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,62,0165,6000.0,6000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Graphic Design Services,0.0,0.0
0100,62,0166,5000.0,5000.0,Corporate Fund,Community Commission for Public Safety and Accountability,"Dues, Subscriptions and Memberships",0.0,0.0
0100,62,0169,29000.0,29000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Technical Meeting Costs,0.0,0.0
0100,62,0179,1000.0,1000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Messenger Service,0.0,0.0
0100,62,0181,5000.0,5000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Mobile Communication Services,0.0,0.0
0100,62,0190,5000.0,5000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Telephone - Centrex Billings,0.0,0.0
0100,62,0197,5000.0,5000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Telephone - Maintenance and Repair of Equipment and Voicemail,0.0,0.0
0100,62,0229,2500.0,2500.0,Corporate Fund,Community Commission for Public Safety and Accountability,Transportation and Expense Allowance,0.0,0.0
0100,62,0245,12500.0,12500.0,Corporate Fund,Community Commission for Public Safety and Accountability,Reimbursement to Travelers,0.0,0.0
0100,62,0312,8500.0,8500.0,Corporate Fund,Community Commission for Public Safety and Accountability,Software Purchases,0.0,0.0
0100,62,0319,13048.0,13048.0,Corporate Fund,Community Commission for Public Safety and Accountability,Clothing,0.0,0.0
0100,62,0340,31000.0,31000.0,Corporate Fund,Community Commission for Public Safety and Accountability,Material and Supplies,0.0,0.0
0100,62,0348,1968.0,1968.0,Corporate Fund,Community Commission for Public Safety and Accountability,Books and Related Material,0.0,0.0
0100,62,9438,25000.0,25000.0,Corporate Fund,Community Commission for Public Safety and Accountability,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,67,0005,27933357.0,27918993.0,Corporate Fund,Department of Buildings,Salaries and Wages - on Payroll,14364.0,0.05144884702682507
0100,67,0012,172541.0,172541.0,Corporate Fund,Department of Buildings,Contract Wage Increment - Prevailing Rate,0.0,0.0
0100,67,0015,95262.0,95262.0,Corporate Fund,Department of Buildings,Schedule Salary Adjustments,0.0,0.0
0100,67,0020,307450.0,307450.0,Corporate Fund,Department of Buildings,Overtime,0.0,0.0
0100,67,0032,300000.0,300000.0,Corporate Fund,Department of Buildings,Reimbursable Overtime,0.0,0.0
0100,67,0039,60000.0,60000.0,Corporate Fund,Department of Buildings,For the Employment of Students as Trainees,0.0,0.0
0100,67,0130,3418.0,3418.0,Corporate Fund,Department of Buildings,Postage,0.0,0.0
0100,67,0140,2010367.0,2025367.0,Corporate Fund,Department of Buildings,For Professional and Technical Services and Other Third Party Benefit Agreements,-15000.0,-0.7406065172386042
0100,67,0154,24000.0,24000.0,Corporate Fund,Department of Buildings,"For the Rental and Maintenance of Data Processing, Office Automation and Data Communications Hardware",0.0,0.0
0100,67,0159,245655.0,245655.0,Corporate Fund,Department of Buildings,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,67,0162,17000.0,17000.0,Corporate Fund,Department of Buildings,Repair/Maintenance of Equipment,0.0,0.0
0100,67,0166,1500.0,1500.0,Corporate Fund,Department of Buildings,"Dues, Subscriptions and Memberships",0.0,0.0
0100,67,0169,5000.0,5000.0,Corporate Fund,Department of Buildings,Technical Meeting Costs,0.0,0.0
0100,67,0178,250.0,250.0,Corporate Fund,Department of Buildings,Freight and Express Charges,0.0,0.0
0100,67,0229,300000.0,300000.0,Corporate Fund,Department of Buildings,Transportation and Expense Allowance,0.0,0.0
0100,67,0319,20000.0,20000.0,Corporate Fund,Department of Buildings,Clothing,0.0,0.0
0100,67,0350,52000.0,52000.0,Corporate Fund,Department of Buildings,Stationery and Office Supplies,0.0,0.0
0100,67,0989,10000.0,10000.0,Corporate Fund,Department of Buildings,For Refunds for Cancelled Voucher Warrants and Payroll Checks and for Refunding Duplicate Payments and Payments Made in Error,0.0,0.0
0100,67,9438,10000.0,10000.0,Corporate Fund,Department of Buildings,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,70,0005,17201349.0,17552793.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Salaries and Wages - on Payroll,-351444.0,-2.002211272018077
0100,70,0015,228333.0,228333.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Schedule Salary Adjustments,0.0,0.0
0100,70,0020,5000.0,5000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Overtime,0.0,0.0
0100,70,0039,20000.0,20000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For the Employment of Students as Trainees,0.0,0.0
0100,70,0091,400.0,400.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Uniform Allowance,0.0,0.0
0100,70,0124,53500.0,53500.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Investigation Costs,0.0,0.0
0100,70,0130,90000.0,90000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Postage,0.0,0.0
0100,70,0135,3817039.0,3817039.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Delegate Agencies,0.0,0.0
0100,70,0138,323000.0,323000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,70,0140,123522.0,123522.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,70,0143,3000.0,3000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Court Reporting,0.0,0.0
0100,70,0149,36500.0,36500.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Software Maintenance and Licensing,0.0,0.0
0100,70,0150,0.0,0.0,Corporate Fund,Department of Business Affairs and Consumer Protection,OUTSIDE GRAPHIC SERVICES,0.0,0.0
0100,70,0152,15000.0,15000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Advertising,0.0,0.0
0100,70,0157,65000.0,65000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Rental of Equipment and Services,0.0,0.0
0100,70,0159,150000.0,150000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,70,0162,5000.0,5000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Repair/Maintenance of Equipment,0.0,0.0
0100,70,0166,6950.0,6950.0,Corporate Fund,Department of Business Affairs and Consumer Protection,"Dues, Subscriptions and Memberships",0.0,0.0
0100,70,0169,0.0,0.0,Corporate Fund,Department of Business Affairs and Consumer Protection,TECHNICAL MEETING COSTS,0.0,0.0
0100,70,0179,800.0,800.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Messenger Service,0.0,0.0
0100,70,0229,4000.0,4000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Transportation and Expense Allowance,0.0,0.0
0100,70,0245,2000.0,2000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Reimbursement to Travelers,0.0,0.0
0100,70,0270,1000.0,1000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Local Transportation,0.0,0.0
0100,70,0338,7000.0,7000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,"License Sticker, Tag and Plates",0.0,0.0
0100,70,0348,250.0,250.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Books and Related Material,0.0,0.0
0100,70,0350,70000.0,70000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,Stationery and Office Supplies,0.0,0.0
0100,70,0540,0.0,0.0,Corporate Fund,Department of Business Affairs and Consumer Protection,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0.0,0.0
0100,70,9438,60000.0,60000.0,Corporate Fund,Department of Business Affairs and Consumer Protection,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,72,0005,1778072.0,1684688.0,Corporate Fund,Department of Environment,Salaries and Wages - on Payroll,93384.0,5.543103530149203
0100,72,0015,12474.0,12474.0,Corporate Fund,Department of Environment,Schedule Salary Adjustments,0.0,0.0
0100,72,0020,32000.0,0.0,Corporate Fund,Department of Environment,Overtime,32000.0,0.0
0100,72,0130,4500.0,4500.0,Corporate Fund,Department of Environment,Postage,0.0,0.0
0100,72,0140,236899.0,236899.0,Corporate Fund,Department of Environment,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,72,0149,572.0,572.0,Corporate Fund,Department of Environment,For Software Maintenance and Licensing,0.0,0.0
0100,72,0162,12100.0,12100.0,Corporate Fund,Department of Environment,Repair/Maintenance of Equipment,0.0,0.0
0100,72,0166,19000.0,19000.0,Corporate Fund,Department of Environment,"Dues, Subscriptions and Memberships",0.0,0.0
0100,72,0169,5000.0,5000.0,Corporate Fund,Department of Environment,Technical Meeting Costs,0.0,0.0
0100,72,0312,1500.0,1500.0,Corporate Fund,Department of Environment,Software Purchases,0.0,0.0
0100,72,0340,16920.0,16920.0,Corporate Fund,Department of Environment,Material and Supplies,0.0,0.0
0100,72,0350,5000.0,5000.0,Corporate Fund,Department of Environment,Stationery and Office Supplies,0.0,0.0
0100,72,0446,4500.0,4500.0,Corporate Fund,Department of Environment,For the Purchase of IT and Data Communication Hardware,0.0,0.0
0100,72,9067,2850.0,2850.0,Corporate Fund,Department of Environment,For Physical Exams,0.0,0.0
0100,72,9438,30000.0,30000.0,Corporate Fund,Department of Environment,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,73,0005,6289252.0,5752332.0,Corporate Fund,Chicago Animal Care and Control,Salaries and Wages - on Payroll,536920.0,9.333953603512454
0100,73,0015,41866.0,41866.0,Corporate Fund,Chicago Animal Care and Control,Schedule Salary Adjustments,0.0,0.0
0100,73,0020,171131.0,171131.0,Corporate Fund,Chicago Animal Care and Control,Overtime,0.0,0.0
0100,73,0091,25600.0,25600.0,Corporate Fund,Chicago Animal Care and Control,Uniform Allowance,0.0,0.0
0100,73,0130,2500.0,2500.0,Corporate Fund,Chicago Animal Care and Control,Postage,0.0,0.0
0100,73,0135,465000.0,465000.0,Corporate Fund,Chicago Animal Care and Control,For Delegate Agencies,0.0,0.0
0100,73,0140,289627.0,289627.0,Corporate Fund,Chicago Animal Care and Control,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,73,0152,20668.0,20668.0,Corporate Fund,Chicago Animal Care and Control,Advertising,0.0,0.0
0100,73,0154,2200.0,2200.0,Corporate Fund,Chicago Animal Care and Control,"For the Rental and Maintenance of Data Processing, Office Automation and Data Communications Hardware",0.0,0.0
0100,73,0157,4000.0,4000.0,Corporate Fund,Chicago Animal Care and Control,Rental of Equipment and Services,0.0,0.0
0100,73,0159,25000.0,25000.0,Corporate Fund,Chicago Animal Care and Control,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,73,0162,3500.0,3500.0,Corporate Fund,Chicago Animal Care and Control,Repair/Maintenance of Equipment,0.0,0.0
0100,73,0168,3000.0,3000.0,Corporate Fund,Chicago Animal Care and Control,Educational Development through Cooperative Education Program and Apprenticeship Program,0.0,0.0
0100,73,0169,1068.0,1068.0,Corporate Fund,Chicago Animal Care and Control,Technical Meeting Costs,0.0,0.0
0100,73,0313,142151.0,142151.0,Corporate Fund,Chicago Animal Care and Control,Cleaning and Sanitation Supplies,0.0,0.0
0100,73,0330,275000.0,275000.0,Corporate Fund,Chicago Animal Care and Control,Food,0.0,0.0
0100,73,0340,22300.0,22300.0,Corporate Fund,Chicago Animal Care and Control,Material and Supplies,0.0,0.0
0100,73,0342,366268.0,366268.0,Corporate Fund,Chicago Animal Care and Control,"Drugs, Medicine and Chemical Materials",0.0,0.0
0100,73,0350,9164.0,9164.0,Corporate Fund,Chicago Animal Care and Control,Stationery and Office Supplies,0.0,0.0
0100,73,0360,2093.0,2093.0,Corporate Fund,Chicago Animal Care and Control,Repair Parts and Material,0.0,0.0
0100,73,0700,10000.0,10000.0,Corporate Fund,Chicago Animal Care and Control,Contingencies,0.0,0.0
0100,73,9438,6000.0,6000.0,Corporate Fund,Chicago Animal Care and Control,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,77,0005,115527.0,115527.0,Corporate Fund,License Appeal Commission,Salaries and Wages - on Payroll,0.0,0.0
0100,77,0130,44.0,44.0,Corporate Fund,License Appeal Commission,Postage,0.0,0.0
0100,77,0140,83142.0,83142.0,Corporate Fund,License Appeal Commission,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,77,0143,10000.0,10000.0,Corporate Fund,License Appeal Commission,Court Reporting,0.0,0.0
0100,77,0159,775.0,775.0,Corporate Fund,License Appeal Commission,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,77,0350,500.0,500.0,Corporate Fund,License Appeal Commission,Stationery and Office Supplies,0.0,0.0
0100,78,0005,847924.0,847924.0,Corporate Fund,Board of Ethics,Salaries and Wages - on Payroll,0.0,0.0
0100,78,0015,20308.0,20308.0,Corporate Fund,Board of Ethics,Schedule Salary Adjustments,0.0,0.0
0100,78,0039,0.0,0.0,Corporate Fund,Board of Ethics,STUDENT AS TRAINEES,0.0,0.0
0100,78,0130,5710.0,5710.0,Corporate Fund,Board of Ethics,Postage,0.0,0.0
0100,78,0140,21000.0,21000.0,Corporate Fund,Board of Ethics,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,78,0149,6000.0,6000.0,Corporate Fund,Board of Ethics,For Software Maintenance and Licensing,0.0,0.0
0100,78,0159,6595.0,6595.0,Corporate Fund,Board of Ethics,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,78,0166,3605.0,3605.0,Corporate Fund,Board of Ethics,"Dues, Subscriptions and Memberships",0.0,0.0
0100,78,0169,1800.0,1800.0,Corporate Fund,Board of Ethics,Technical Meeting Costs,0.0,0.0
0100,78,0178,3644.0,3644.0,Corporate Fund,Board of Ethics,Freight and Express Charges,0.0,0.0
0100,78,0229,201.0,201.0,Corporate Fund,Board of Ethics,Transportation and Expense Allowance,0.0,0.0
0100,78,0245,3500.0,3500.0,Corporate Fund,Board of Ethics,Reimbursement to Travelers,0.0,0.0
0100,78,0270,1500.0,1500.0,Corporate Fund,Board of Ethics,Local Transportation,0.0,0.0
0100,78,0348,594.0,594.0,Corporate Fund,Board of Ethics,Books and Related Material,0.0,0.0
0100,78,0350,3216.0,3216.0,Corporate Fund,Board of Ethics,Stationery and Office Supplies,0.0,0.0
0100,81,0005,59573858.0,59573858.0,Corporate Fund,Department of Streets and Sanitation,Salaries and Wages - on Payroll,0.0,0.0
0100,81,0012,760070.0,760070.0,Corporate Fund,Department of Streets and Sanitation,Contract Wage Increment - Prevailing Rate,0.0,0.0
0100,81,0015,178636.0,178636.0,Corporate Fund,Department of Streets and Sanitation,Schedule Salary Adjustments,0.0,0.0
0100,81,0020,5962807.0,5962807.0,Corporate Fund,Department of Streets and Sanitation,Overtime,0.0,0.0
0100,81,0039,388800.0,388800.0,Corporate Fund,Department of Streets and Sanitation,For the Employment of Students as Trainees,0.0,0.0
0100,81,0091,150000.0,150000.0,Corporate Fund,Department of Streets and Sanitation,Uniform Allowance,0.0,0.0
0100,81,0126,3760.0,3760.0,Corporate Fund,Department of Streets and Sanitation,Office Conveniences,0.0,0.0
0100,81,0130,4416.0,4416.0,Corporate Fund,Department of Streets and Sanitation,Postage,0.0,0.0
0100,81,0135,1964928.0,1964928.0,Corporate Fund,Department of Streets and Sanitation,For Delegate Agencies,0.0,0.0
0100,81,0138,150000.0,150000.0,Corporate Fund,Department of Streets and Sanitation,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,81,0140,31803340.0,31803340.0,Corporate Fund,Department of Streets and Sanitation,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,81,0149,10000.0,10000.0,Corporate Fund,Department of Streets and Sanitation,For Software Maintenance and Licensing,0.0,0.0
0100,81,0150,141000.0,141000.0,Corporate Fund,Department of Streets and Sanitation,Publications and Reproduction - Outside Services.  To be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,81,0154,2112.0,2112.0,Corporate Fund,Department of Streets and Sanitation,"For the Rental and Maintenance of Data Processing, Office Automation and Data Communications Hardware",0.0,0.0
0100,81,0157,805360.0,805360.0,Corporate Fund,Department of Streets and Sanitation,Rental of Equipment and Services,0.0,0.0
0100,81,0159,75952.0,75952.0,Corporate Fund,Department of Streets and Sanitation,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,81,0160,488.0,488.0,Corporate Fund,Department of Streets and Sanitation,Repair or Maintenance of Property,0.0,0.0
0100,81,0162,131476.0,131476.0,Corporate Fund,Department of Streets and Sanitation,Repair/Maintenance of Equipment,0.0,0.0
0100,81,0166,3788.0,3788.0,Corporate Fund,Department of Streets and Sanitation,"Dues, Subscriptions and Memberships",0.0,0.0
0100,81,0185,54369328.0,54369328.0,Corporate Fund,Department of Streets and Sanitation,Waste Disposal Services,0.0,0.0
0100,81,0229,0.0,0.0,Corporate Fund,Department of Streets and Sanitation,TRANSPORTATION AND EXPENSE ALLOWANCE,0.0,0.0
0100,81,0313,20548.0,20548.0,Corporate Fund,Department of Streets and Sanitation,Cleaning and Sanitation Supplies,0.0,0.0
0100,81,0319,91288.0,91288.0,Corporate Fund,Department of Streets and Sanitation,Clothing,0.0,0.0
0100,81,0340,165708.0,165708.0,Corporate Fund,Department of Streets and Sanitation,Material and Supplies,0.0,0.0
0100,81,0341,296152.0,296152.0,Corporate Fund,Department of Streets and Sanitation,Chemicals,0.0,0.0
0100,81,0345,516.0,516.0,Corporate Fund,Department of Streets and Sanitation,Apparatus and Instruments,0.0,0.0
0100,81,0350,12140.0,12140.0,Corporate Fund,Department of Streets and Sanitation,Stationery and Office Supplies,0.0,0.0
0100,81,0360,41640.0,41640.0,Corporate Fund,Department of Streets and Sanitation,Repair Parts and Material,0.0,0.0
0100,81,0361,1360.0,1360.0,Corporate Fund,Department of Streets and Sanitation,Building Materials and Supplies,0.0,0.0
0100,81,0362,367820.0,367820.0,Corporate Fund,Department of Streets and Sanitation,Paints and Painting Supplies,0.0,0.0
0100,81,0401,33592.0,33592.0,Corporate Fund,Department of Streets and Sanitation,Tools Less Than or Equal to $100/Unit,0.0,0.0
0100,81,0402,19084.0,19084.0,Corporate Fund,Department of Streets and Sanitation,Tools Greater Than $100/Unit,0.0,0.0
0100,81,0440,57340.0,57340.0,Corporate Fund,Department of Streets and Sanitation,Machinery and Equipment,0.0,0.0
0100,81,0446,28556.0,28556.0,Corporate Fund,Department of Streets and Sanitation,For the Purchase of IT and Data Communication Hardware,0.0,0.0
0100,84,0005,4929679.0,4921327.0,Corporate Fund,Chicago Department of Transportation,Salaries and Wages - on Payroll,8352.0,0.1697103240650337
0100,84,0012,51150.0,51150.0,Corporate Fund,Chicago Department of Transportation,Contract Wage Increment - Prevailing Rate,0.0,0.0
0100,84,0015,62886.0,62886.0,Corporate Fund,Chicago Department of Transportation,Schedule Salary Adjustments,0.0,0.0
0100,84,0020,1248146.0,1248146.0,Corporate Fund,Chicago Department of Transportation,Overtime,0.0,0.0
0100,84,0039,37296.0,37296.0,Corporate Fund,Chicago Department of Transportation,For the Employment of Students as Trainees,0.0,0.0
0100,84,0091,1400.0,1400.0,Corporate Fund,Chicago Department of Transportation,Uniform Allowance,0.0,0.0
0100,84,0130,450.0,450.0,Corporate Fund,Chicago Department of Transportation,Postage,0.0,0.0
0100,84,0138,17000.0,17000.0,Corporate Fund,Chicago Department of Transportation,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,84,0139,300000.0,0.0,Corporate Fund,Chicago Department of Transportation,For Professional Services for Information Technology Development,300000.0,0.0
0100,84,0140,1917000.0,1917000.0,Corporate Fund,Chicago Department of Transportation,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,84,0144,1213972.0,1213972.0,Corporate Fund,Chicago Department of Transportation,Engineering and Architecture,0.0,0.0
0100,84,0149,837422.0,837422.0,Corporate Fund,Chicago Department of Transportation,For Software Maintenance and Licensing,0.0,0.0
0100,84,0150,200.0,200.0,Corporate Fund,Chicago Department of Transportation,Publications and Reproduction - Outside Services.  To be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,84,0157,57421.0,57421.0,Corporate Fund,Chicago Department of Transportation,Rental of Equipment and Services,0.0,0.0
0100,84,0159,14251.0,14251.0,Corporate Fund,Chicago Department of Transportation,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,84,0160,8800.0,8800.0,Corporate Fund,Chicago Department of Transportation,Repair or Maintenance of Property,0.0,0.0
0100,84,0162,18209728.0,18209728.0,Corporate Fund,Chicago Department of Transportation,Repair/Maintenance of Equipment,0.0,0.0
0100,84,0166,145986.0,145986.0,Corporate Fund,Chicago Department of Transportation,"Dues, Subscriptions and Memberships",0.0,0.0
0100,84,0169,8750.0,8750.0,Corporate Fund,Chicago Department of Transportation,Technical Meeting Costs,0.0,0.0
0100,84,0181,32292.0,32292.0,Corporate Fund,Chicago Department of Transportation,Mobile Communication Services,0.0,0.0
0100,84,0185,22200.0,22200.0,Corporate Fund,Chicago Department of Transportation,Waste Disposal Services,0.0,0.0
0100,84,0229,232110.0,232110.0,Corporate Fund,Chicago Department of Transportation,Transportation and Expense Allowance,0.0,0.0
0100,84,0245,5500.0,5500.0,Corporate Fund,Chicago Department of Transportation,Reimbursement to Travelers,0.0,0.0
0100,84,0270,150.0,150.0,Corporate Fund,Chicago Department of Transportation,Local Transportation,0.0,0.0
0100,84,0313,2000.0,2000.0,Corporate Fund,Chicago Department of Transportation,Cleaning and Sanitation Supplies,0.0,0.0
0100,84,0316,10000.0,10000.0,Corporate Fund,Chicago Department of Transportation,Gas - Bottled and Propane,0.0,0.0
0100,84,0319,11730.0,11730.0,Corporate Fund,Chicago Department of Transportation,Clothing,0.0,0.0
0100,84,0340,29201.0,29201.0,Corporate Fund,Chicago Department of Transportation,Material and Supplies,0.0,0.0
0100,84,0348,4000.0,4000.0,Corporate Fund,Chicago Department of Transportation,Books and Related Material,0.0,0.0
0100,84,0350,12200.0,12200.0,Corporate Fund,Chicago Department of Transportation,Stationery and Office Supplies,0.0,0.0
0100,84,0362,34000.0,34000.0,Corporate Fund,Chicago Department of Transportation,Paints and Painting Supplies,0.0,0.0
0100,84,0440,5000.0,5000.0,Corporate Fund,Chicago Department of Transportation,Machinery and Equipment,0.0,0.0
0100,84,0446,29879.0,29879.0,Corporate Fund,Chicago Department of Transportation,For the Purchase of IT and Data Communication Hardware,0.0,0.0
0100,84,9142,600000.0,600000.0,Corporate Fund,Chicago Department of Transportation,Returning Citizens Initiatives,0.0,0.0
0100,84,9438,10000.0,10000.0,Corporate Fund,Chicago Department of Transportation,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
